name,m_f,approx_percentage,num_in_us,rank,source_census,source_web
SANTOS,f,0.004,"6,072",1612,1990,http://names.mongabay.com/female_names_alpha.htm
SARA,f,0.229,"347,643",84,1990,http://names.mongabay.com/female_names_alpha.htm
SARAH,f,0.508,"771,190",23,1990,http://names.mongabay.com/female_names_alpha.htm
SARAI,f,0.001,"1,518",4112,1990,http://names.mongabay.com/female_names_alpha.htm
SARAN,f,0.001,"1,518",4111,1990,http://names.mongabay.com/female_names_alpha.htm
SARI,f,0.002,"3,036",2530,1990,http://names.mongabay.com/female_names_alpha.htm
SARINA,f,0.002,"3,036",2411,1990,http://names.mongabay.com/female_names_alpha.htm
SARITA,f,0.003,"4,554",1732,1990,http://names.mongabay.com/female_names_alpha.htm
SASHA,f,0.01,"15,181",893,1990,http://names.mongabay.com/female_names_alpha.htm
SATURNINA,f,0.001,"1,518",3934,1990,http://names.mongabay.com/female_names_alpha.htm
SAU,f,0.001,"1,518",3242,1990,http://names.mongabay.com/female_names_alpha.htm
SAUNDRA,f,0.013,"19,735",787,1990,http://names.mongabay.com/female_names_alpha.htm
SAVANNA,f,0.002,"3,036",2672,1990,http://names.mongabay.com/female_names_alpha.htm
SAVANNAH,f,0.01,"15,181",906,1990,http://names.mongabay.com/female_names_alpha.htm
SCARLET,f,0.002,"3,036",2671,1990,http://names.mongabay.com/female_names_alpha.htm
SCARLETT,f,0.004,"6,072",1496,1990,http://names.mongabay.com/female_names_alpha.htm
SCOTT,f,0.002,"3,036",2741,1990,http://names.mongabay.com/female_names_alpha.htm
SCOTTIE,f,0.001,"1,518",3464,1990,http://names.mongabay.com/female_names_alpha.htm
SEAN,f,0.002,"3,036",2556,1990,http://names.mongabay.com/female_names_alpha.htm
SEASON,f,0.001,"1,518",3463,1990,http://names.mongabay.com/female_names_alpha.htm
SEBRINA,f,0.002,"3,036",2929,1990,http://names.mongabay.com/female_names_alpha.htm
SEE,f,0.001,"1,518",3684,1990,http://names.mongabay.com/female_names_alpha.htm
SEEMA,f,0.001,"1,518",4203,1990,http://names.mongabay.com/female_names_alpha.htm
SELENA,f,0.012,"18,217",815,1990,http://names.mongabay.com/female_names_alpha.htm
SELENE,f,0.002,"3,036",2555,1990,http://names.mongabay.com/female_names_alpha.htm
SELINA,f,0.008,"12,145",1047,1990,http://names.mongabay.com/female_names_alpha.htm
SELMA,f,0.016,"24,289",691,1990,http://names.mongabay.com/female_names_alpha.htm
SENA,f,0.001,"1,518",3609,1990,http://names.mongabay.com/female_names_alpha.htm
SENAIDA,f,0.001,"1,518",3853,1990,http://names.mongabay.com/female_names_alpha.htm
SEPTEMBER,f,0.001,"1,518",4110,1990,http://names.mongabay.com/female_names_alpha.htm
SERAFINA,f,0.001,"1,518",3538,1990,http://names.mongabay.com/female_names_alpha.htm
SERENA,f,0.013,"19,735",762,1990,http://names.mongabay.com/female_names_alpha.htm
SERINA,f,0.002,"3,036",2273,1990,http://names.mongabay.com/female_names_alpha.htm
SERITA,f,0.001,"1,518",3298,1990,http://names.mongabay.com/female_names_alpha.htm
SETSUKO,f,0.001,"1,518",3537,1990,http://names.mongabay.com/female_names_alpha.htm
SHA,f,0.002,"3,036",2410,1990,http://names.mongabay.com/female_names_alpha.htm
SHAE,f,0.001,"1,518",3536,1990,http://names.mongabay.com/female_names_alpha.htm
SHAINA,f,0.004,"6,072",1624,1990,http://names.mongabay.com/female_names_alpha.htm
SHAKIA,f,0.001,"1,518",3414,1990,http://names.mongabay.com/female_names_alpha.htm
SHAKIRA,f,0.002,"3,036",2440,1990,http://names.mongabay.com/female_names_alpha.htm
SHAKITA,f,0.001,"1,518",3608,1990,http://names.mongabay.com/female_names_alpha.htm
SHALA,f,0.001,"1,518",3351,1990,http://names.mongabay.com/female_names_alpha.htm
SHALANDA,f,0.001,"1,518",3297,1990,http://names.mongabay.com/female_names_alpha.htm
SHALON,f,0.001,"1,518",3768,1990,http://names.mongabay.com/female_names_alpha.htm
SHALONDA,f,0.004,"6,072",1684,1990,http://names.mongabay.com/female_names_alpha.htm
SHAMEKA,f,0.004,"6,072",1466,1990,http://names.mongabay.com/female_names_alpha.htm
SHAMIKA,f,0.004,"6,072",1637,1990,http://names.mongabay.com/female_names_alpha.htm
SHAN,f,0.001,"1,518",3852,1990,http://names.mongabay.com/female_names_alpha.htm
SHANA,f,0.018,"27,326",633,1990,http://names.mongabay.com/female_names_alpha.htm
SHANAE,f,0.001,"1,518",3241,1990,http://names.mongabay.com/female_names_alpha.htm
SHANDA,f,0.006,"9,109",1182,1990,http://names.mongabay.com/female_names_alpha.htm
SHANDI,f,0.001,"1,518",4109,1990,http://names.mongabay.com/female_names_alpha.htm
SHANDRA,f,0.003,"4,554",2003,1990,http://names.mongabay.com/female_names_alpha.htm
SHANE,f,0.002,"3,036",2272,1990,http://names.mongabay.com/female_names_alpha.htm
SHANEKA,f,0.002,"3,036",2355,1990,http://names.mongabay.com/female_names_alpha.htm
SHANEL,f,0.001,"1,518",3767,1990,http://names.mongabay.com/female_names_alpha.htm
SHANELL,f,0.003,"4,554",1956,1990,http://names.mongabay.com/female_names_alpha.htm
SHANELLE,f,0.002,"3,036",2773,1990,http://names.mongabay.com/female_names_alpha.htm
SHANI,f,0.003,"4,554",2002,1990,http://names.mongabay.com/female_names_alpha.htm
SHANICE,f,0.002,"3,036",2326,1990,http://names.mongabay.com/female_names_alpha.htm
SHANIKA,f,0.003,"4,554",1720,1990,http://names.mongabay.com/female_names_alpha.htm
SHANIQUA,f,0.001,"1,518",3535,1990,http://names.mongabay.com/female_names_alpha.htm
SHANITA,f,0.003,"4,554",2001,1990,http://names.mongabay.com/female_names_alpha.htm
SHANNA,f,0.021,"31,880",593,1990,http://names.mongabay.com/female_names_alpha.htm
SHANNAN,f,0.003,"4,554",1841,1990,http://names.mongabay.com/female_names_alpha.htm
SHANNON,f,0.175,"265,666",123,1990,http://names.mongabay.com/female_names_alpha.htm
SHANON,f,0.005,"7,590",1335,1990,http://names.mongabay.com/female_names_alpha.htm
SHANTA,f,0.004,"6,072",1469,1990,http://names.mongabay.com/female_names_alpha.htm
SHANTAE,f,0.001,"1,518",4108,1990,http://names.mongabay.com/female_names_alpha.htm
SHANTAY,f,0.001,"1,518",3683,1990,http://names.mongabay.com/female_names_alpha.htm
SHANTE,f,0.004,"6,072",1490,1990,http://names.mongabay.com/female_names_alpha.htm
SHANTEL,f,0.005,"7,590",1373,1990,http://names.mongabay.com/female_names_alpha.htm
SHANTELL,f,0.003,"4,554",1930,1990,http://names.mongabay.com/female_names_alpha.htm
SHANTELLE,f,0.001,"1,518",3198,1990,http://names.mongabay.com/female_names_alpha.htm
SHANTI,f,0.001,"1,518",3851,1990,http://names.mongabay.com/female_names_alpha.htm
SHAQUANA,f,0.001,"1,518",3682,1990,http://names.mongabay.com/female_names_alpha.htm
SHAQUITA,f,0.001,"1,518",3350,1990,http://names.mongabay.com/female_names_alpha.htm
SHARA,f,0.004,"6,072",1566,1990,http://names.mongabay.com/female_names_alpha.htm
SHARAN,f,0.001,"1,518",3534,1990,http://names.mongabay.com/female_names_alpha.htm
SHARDA,f,0.001,"1,518",3607,1990,http://names.mongabay.com/female_names_alpha.htm
SHAREE,f,0.003,"4,554",2046,1990,http://names.mongabay.com/female_names_alpha.htm
SHARELL,f,0.001,"1,518",4202,1990,http://names.mongabay.com/female_names_alpha.htm
SHAREN,f,0.003,"4,554",2045,1990,http://names.mongabay.com/female_names_alpha.htm
SHARI,f,0.028,"42,507",487,1990,http://names.mongabay.com/female_names_alpha.htm
SHARICE,f,0.001,"1,518",3766,1990,http://names.mongabay.com/female_names_alpha.htm
SHARIE,f,0.001,"1,518",3240,1990,http://names.mongabay.com/female_names_alpha.htm
SHARIKA,f,0.001,"1,518",4023,1990,http://names.mongabay.com/female_names_alpha.htm
SHARILYN,f,0.001,"1,518",3681,1990,http://names.mongabay.com/female_names_alpha.htm
SHARITA,f,0.002,"3,036",2172,1990,http://names.mongabay.com/female_names_alpha.htm
SHARLA,f,0.004,"6,072",1457,1990,http://names.mongabay.com/female_names_alpha.htm
SHARLEEN,f,0.002,"3,036",2772,1990,http://names.mongabay.com/female_names_alpha.htm
SHARLENE,f,0.008,"12,145",993,1990,http://names.mongabay.com/female_names_alpha.htm
SHARMAINE,f,0.001,"1,518",4107,1990,http://names.mongabay.com/female_names_alpha.htm
SHAROLYN,f,0.001,"1,518",3680,1990,http://names.mongabay.com/female_names_alpha.htm
SHARON,f,0.522,"792,443",20,1990,http://names.mongabay.com/female_names_alpha.htm
SHARONDA,f,0.005,"7,590",1372,1990,http://names.mongabay.com/female_names_alpha.htm
SHARRI,f,0.001,"1,518",3100,1990,http://names.mongabay.com/female_names_alpha.htm
SHARRON,f,0.014,"21,253",750,1990,http://names.mongabay.com/female_names_alpha.htm
SHARYL,f,0.002,"3,036",2635,1990,http://names.mongabay.com/female_names_alpha.htm
SHARYN,f,0.005,"7,590",1421,1990,http://names.mongabay.com/female_names_alpha.htm
SHASTA,f,0.003,"4,554",2000,1990,http://names.mongabay.com/female_names_alpha.htm
SHAUN,f,0.002,"3,036",2670,1990,http://names.mongabay.com/female_names_alpha.htm
SHAUNA,f,0.017,"25,808",654,1990,http://names.mongabay.com/female_names_alpha.htm
SHAUNDA,f,0.001,"1,518",3155,1990,http://names.mongabay.com/female_names_alpha.htm
SHAUNNA,f,0.002,"3,036",2815,1990,http://names.mongabay.com/female_names_alpha.htm
SHAUNTA,f,0.001,"1,518",3533,1990,http://names.mongabay.com/female_names_alpha.htm
SHAUNTE,f,0.001,"1,518",3606,1990,http://names.mongabay.com/female_names_alpha.htm
SHAVON,f,0.002,"3,036",2271,1990,http://names.mongabay.com/female_names_alpha.htm
SHAVONDA,f,0.001,"1,518",3605,1990,http://names.mongabay.com/female_names_alpha.htm
SHAVONNE,f,0.002,"3,036",2895,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWANA,f,0.002,"3,036",2814,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWANDA,f,0.003,"4,554",2071,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWANNA,f,0.001,"1,518",3679,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWN,f,0.024,"36,434",532,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWNA,f,0.027,"40,988",490,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWNDA,f,0.002,"3,036",2380,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWNEE,f,0.002,"3,036",2354,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWNNA,f,0.002,"3,036",2813,1990,http://names.mongabay.com/female_names_alpha.htm
SHAWNTA,f,0.001,"1,518",3933,1990,http://names.mongabay.com/female_names_alpha.htm
SHAY,f,0.003,"4,554",2070,1990,http://names.mongabay.com/female_names_alpha.htm
SHAYLA,f,0.006,"9,109",1169,1990,http://names.mongabay.com/female_names_alpha.htm
SHAYNA,f,0.004,"6,072",1561,1990,http://names.mongabay.com/female_names_alpha.htm
SHAYNE,f,0.001,"1,518",3765,1990,http://names.mongabay.com/female_names_alpha.htm
SHEA,f,0.002,"3,036",2270,1990,http://names.mongabay.com/female_names_alpha.htm
SHEBA,f,0.001,"1,518",3764,1990,http://names.mongabay.com/female_names_alpha.htm
SHEENA,f,0.017,"25,808",649,1990,http://names.mongabay.com/female_names_alpha.htm
SHEILA,f,0.175,"265,666",124,1990,http://names.mongabay.com/female_names_alpha.htm
SHEILAH,f,0.002,"3,036",2894,1990,http://names.mongabay.com/female_names_alpha.htm
SHELA,f,0.002,"3,036",2771,1990,http://names.mongabay.com/female_names_alpha.htm
SHELBA,f,0.002,"3,036",2379,1990,http://names.mongabay.com/female_names_alpha.htm
SHELBY,f,0.025,"37,952",519,1990,http://names.mongabay.com/female_names_alpha.htm
SHELIA,f,0.043,"65,278",374,1990,http://names.mongabay.com/female_names_alpha.htm
SHELLA,f,0.001,"1,518",3197,1990,http://names.mongabay.com/female_names_alpha.htm
SHELLEY,f,0.049,"74,386",354,1990,http://names.mongabay.com/female_names_alpha.htm
SHELLI,f,0.005,"7,590",1323,1990,http://names.mongabay.com/female_names_alpha.htm
SHELLIE,f,0.007,"10,627",1127,1990,http://names.mongabay.com/female_names_alpha.htm
SHELLY,f,0.062,"94,122",294,1990,http://names.mongabay.com/female_names_alpha.htm
SHEMEKA,f,0.001,"1,518",3154,1990,http://names.mongabay.com/female_names_alpha.htm
SHEMIKA,f,0.002,"3,036",2669,1990,http://names.mongabay.com/female_names_alpha.htm
SHENA,f,0.003,"4,554",2103,1990,http://names.mongabay.com/female_names_alpha.htm
SHENIKA,f,0.001,"1,518",3678,1990,http://names.mongabay.com/female_names_alpha.htm
SHENITA,f,0.002,"3,036",2978,1990,http://names.mongabay.com/female_names_alpha.htm
SHENNA,f,0.001,"1,518",4106,1990,http://names.mongabay.com/female_names_alpha.htm
SHERA,f,0.001,"1,518",3349,1990,http://names.mongabay.com/female_names_alpha.htm
SHEREE,f,0.01,"15,181",873,1990,http://names.mongabay.com/female_names_alpha.htm
SHERELL,f,0.001,"1,518",3604,1990,http://names.mongabay.com/female_names_alpha.htm
SHERI,f,0.042,"63,760",379,1990,http://names.mongabay.com/female_names_alpha.htm
SHERICE,f,0.001,"1,518",4022,1990,http://names.mongabay.com/female_names_alpha.htm
SHERIDAN,f,0.001,"1,518",3196,1990,http://names.mongabay.com/female_names_alpha.htm
SHERIE,f,0.004,"6,072",1546,1990,http://names.mongabay.com/female_names_alpha.htm
SHERIKA,f,0.001,"1,518",3153,1990,http://names.mongabay.com/female_names_alpha.htm
SHERILL,f,0.001,"1,518",3462,1990,http://names.mongabay.com/female_names_alpha.htm
SHERILYN,f,0.003,"4,554",2069,1990,http://names.mongabay.com/female_names_alpha.htm
SHERISE,f,0.001,"1,518",3461,1990,http://names.mongabay.com/female_names_alpha.htm
SHERITA,f,0.004,"6,072",1611,1990,http://names.mongabay.com/female_names_alpha.htm
SHERLENE,f,0.001,"1,518",4021,1990,http://names.mongabay.com/female_names_alpha.htm
SHERLEY,f,0.002,"3,036",2634,1990,http://names.mongabay.com/female_names_alpha.htm
SHERLY,f,0.002,"3,036",2633,1990,http://names.mongabay.com/female_names_alpha.htm
SHERLYN,f,0.002,"3,036",2851,1990,http://names.mongabay.com/female_names_alpha.htm
SHERON,f,0.003,"4,554",1999,1990,http://names.mongabay.com/female_names_alpha.htm
SHERRELL,f,0.002,"3,036",2529,1990,http://names.mongabay.com/female_names_alpha.htm
SHERRI,f,0.062,"94,122",297,1990,http://names.mongabay.com/female_names_alpha.htm
SHERRIE,f,0.026,"39,470",512,1990,http://names.mongabay.com/female_names_alpha.htm
SHERRIL,f,0.001,"1,518",3850,1990,http://names.mongabay.com/female_names_alpha.htm
SHERRILL,f,0.004,"6,072",1565,1990,http://names.mongabay.com/female_names_alpha.htm
SHERRON,f,0.003,"4,554",1919,1990,http://names.mongabay.com/female_names_alpha.htm
SHERRY,f,0.178,"270,220",119,1990,http://names.mongabay.com/female_names_alpha.htm
SHERRYL,f,0.003,"4,554",1694,1990,http://names.mongabay.com/female_names_alpha.htm
SHERY,f,0.002,"3,036",3011,1990,http://names.mongabay.com/female_names_alpha.htm
SHERYL,f,0.059,"89,567",307,1990,http://names.mongabay.com/female_names_alpha.htm
SHERYLL,f,0.001,"1,518",3239,1990,http://names.mongabay.com/female_names_alpha.htm
SHIELA,f,0.007,"10,627",1150,1990,http://names.mongabay.com/female_names_alpha.htm
SHILA,f,0.001,"1,518",3532,1990,http://names.mongabay.com/female_names_alpha.htm
SHILOH,f,0.001,"1,518",4105,1990,http://names.mongabay.com/female_names_alpha.htm
SHIN,f,0.001,"1,518",3932,1990,http://names.mongabay.com/female_names_alpha.htm
SHIRA,f,0.002,"3,036",2708,1990,http://names.mongabay.com/female_names_alpha.htm
SHIRELY,f,0.001,"1,518",3195,1990,http://names.mongabay.com/female_names_alpha.htm
SHIRL,f,0.001,"1,518",3194,1990,http://names.mongabay.com/female_names_alpha.htm
SHIRLEE,f,0.003,"4,554",1719,1990,http://names.mongabay.com/female_names_alpha.htm
SHIRLEEN,f,0.002,"3,036",2977,1990,http://names.mongabay.com/female_names_alpha.htm
SHIRLENE,f,0.004,"6,072",1465,1990,http://names.mongabay.com/female_names_alpha.htm
SHIRLEY,f,0.482,"731,720",27,1990,http://names.mongabay.com/female_names_alpha.htm
SHIRLY,f,0.003,"4,554",1832,1990,http://names.mongabay.com/female_names_alpha.htm
SHIZUE,f,0.001,"1,518",3677,1990,http://names.mongabay.com/female_names_alpha.htm
SHIZUKO,f,0.001,"1,518",4020,1990,http://names.mongabay.com/female_names_alpha.htm
SHONA,f,0.002,"3,036",2304,1990,http://names.mongabay.com/female_names_alpha.htm
SHONDA,f,0.007,"10,627",1097,1990,http://names.mongabay.com/female_names_alpha.htm
SHONDRA,f,0.001,"1,518",4019,1990,http://names.mongabay.com/female_names_alpha.htm
SHONNA,f,0.002,"3,036",2409,1990,http://names.mongabay.com/female_names_alpha.htm
SHONTA,f,0.001,"1,518",3348,1990,http://names.mongabay.com/female_names_alpha.htm
SHOSHANA,f,0.002,"3,036",2770,1990,http://names.mongabay.com/female_names_alpha.htm
SHU,f,0.002,"3,036",2207,1990,http://names.mongabay.com/female_names_alpha.htm
SHYLA,f,0.001,"1,518",3347,1990,http://names.mongabay.com/female_names_alpha.htm
SIBYL,f,0.003,"4,554",1840,1990,http://names.mongabay.com/female_names_alpha.htm
SIDNEY,f,0.004,"6,072",1483,1990,http://names.mongabay.com/female_names_alpha.htm
SIERRA,f,0.008,"12,145",1006,1990,http://names.mongabay.com/female_names_alpha.htm
SIGNE,f,0.002,"3,036",2475,1990,http://names.mongabay.com/female_names_alpha.htm
SIGRID,f,0.003,"4,554",1811,1990,http://names.mongabay.com/female_names_alpha.htm
SILVA,f,0.002,"3,036",2740,1990,http://names.mongabay.com/female_names_alpha.htm
SILVANA,f,0.002,"3,036",2928,1990,http://names.mongabay.com/female_names_alpha.htm
SILVIA,f,0.029,"44,025",459,1990,http://names.mongabay.com/female_names_alpha.htm
SIMA,f,0.001,"1,518",3346,1990,http://names.mongabay.com/female_names_alpha.htm
SIMONA,f,0.003,"4,554",2115,1990,http://names.mongabay.com/female_names_alpha.htm
SIMONE,f,0.015,"22,771",711,1990,http://names.mongabay.com/female_names_alpha.htm
SIMONNE,f,0.001,"1,518",3296,1990,http://names.mongabay.com/female_names_alpha.htm
SINA,f,0.001,"1,518",4018,1990,http://names.mongabay.com/female_names_alpha.htm
SINDY,f,0.002,"3,036",2503,1990,http://names.mongabay.com/female_names_alpha.htm
SIOBHAN,f,0.003,"4,554",1906,1990,http://names.mongabay.com/female_names_alpha.htm
SIRENA,f,0.001,"1,518",3849,1990,http://names.mongabay.com/female_names_alpha.htm
SIU,f,0.001,"1,518",3059,1990,http://names.mongabay.com/female_names_alpha.htm
SIXTA,f,0.001,"1,518",4201,1990,http://names.mongabay.com/female_names_alpha.htm
SKYE,f,0.002,"3,036",2353,1990,http://names.mongabay.com/female_names_alpha.htm
SLYVIA,f,0.002,"3,036",2602,1990,http://names.mongabay.com/female_names_alpha.htm
SO,f,0.002,"3,036",2668,1990,http://names.mongabay.com/female_names_alpha.htm
SOCORRO,f,0.016,"24,289",673,1990,http://names.mongabay.com/female_names_alpha.htm
SOFIA,f,0.013,"19,735",765,1990,http://names.mongabay.com/female_names_alpha.htm
SOILA,f,0.001,"1,518",4104,1990,http://names.mongabay.com/female_names_alpha.htm
SOL,f,0.001,"1,518",4017,1990,http://names.mongabay.com/female_names_alpha.htm
SOLANGE,f,0.002,"3,036",2893,1990,http://names.mongabay.com/female_names_alpha.htm
SOLEDAD,f,0.007,"10,627",1131,1990,http://names.mongabay.com/female_names_alpha.htm
SOMER,f,0.001,"1,518",3763,1990,http://names.mongabay.com/female_names_alpha.htm
SOMMER,f,0.002,"3,036",2243,1990,http://names.mongabay.com/female_names_alpha.htm
SON,f,0.002,"3,036",2632,1990,http://names.mongabay.com/female_names_alpha.htm
SONA,f,0.001,"1,518",4016,1990,http://names.mongabay.com/female_names_alpha.htm
SONDRA,f,0.018,"27,326",639,1990,http://names.mongabay.com/female_names_alpha.htm
SONG,f,0.002,"3,036",2439,1990,http://names.mongabay.com/female_names_alpha.htm
SONIA,f,0.068,"103,230",284,1990,http://names.mongabay.com/female_names_alpha.htm
SONJA,f,0.029,"44,025",468,1990,http://names.mongabay.com/female_names_alpha.htm
SONYA,f,0.051,"77,423",339,1990,http://names.mongabay.com/female_names_alpha.htm
SOO,f,0.002,"3,036",2474,1990,http://names.mongabay.com/female_names_alpha.htm
SOOK,f,0.002,"3,036",2601,1990,http://names.mongabay.com/female_names_alpha.htm
SOON,f,0.004,"6,072",1474,1990,http://names.mongabay.com/female_names_alpha.htm
SOPHIA,f,0.032,"48,579",441,1990,http://names.mongabay.com/female_names_alpha.htm
SOPHIE,f,0.029,"44,025",463,1990,http://names.mongabay.com/female_names_alpha.htm
SORAYA,f,0.002,"3,036",2769,1990,http://names.mongabay.com/female_names_alpha.htm
SPARKLE,f,0.001,"1,518",3762,1990,http://names.mongabay.com/female_names_alpha.htm
SPRING,f,0.002,"3,036",2206,1990,http://names.mongabay.com/female_names_alpha.htm
